"Notes"	"Occurrence State"	"Occurrence State Code"	"Month"	"Month Code"	Deaths	Population	Crude Rate
	"Hawaii"	"15"	"Nov., 2020"	"2020/11"	19	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Dec., 2020"	"2020/12"	19	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Jan., 2021"	"2021/01"	14	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Feb., 2021"	"2021/02"	23	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Mar., 2021"	"2021/03"	18	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Apr., 2021"	"2021/04"	10	Not Applicable	Not Applicable
	"Hawaii"	"15"	"May, 2021"	"2021/05"	21	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Jun., 2021"	"2021/06"	20	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Jul., 2021"	"2021/07"	33	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Aug., 2021"	"2021/08"	16	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Sep., 2021"	"2021/09"	15	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Oct., 2021"	"2021/10"	33	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Nov., 2021"	"2021/11"	17	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Dec., 2021"	"2021/12"	17	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Jan., 2022 (provisional)"	"2022/01"	22	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Feb., 2022 (provisional)"	"2022/02"	25	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Mar., 2022 (provisional)"	"2022/03"	21	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Apr., 2022 (provisional)"	"2022/04"	20	Not Applicable	Not Applicable
	"Hawaii"	"15"	"May, 2022 (provisional)"	"2022/05"	16	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Jun., 2022 (provisional)"	"2022/06"	16	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Jul., 2022 (provisional)"	"2022/07"	26	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Aug., 2022 (provisional)"	"2022/08"	21	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Sep., 2022 (provisional)"	"2022/09"	32	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Oct., 2022 (provisional)"	"2022/10"	13	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Nov., 2022 (provisional)"	"2022/11"	17	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Dec., 2022 (provisional)"	"2022/12"	16	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Jan., 2023 (provisional)"	"2023/01"	13	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Feb., 2023 (provisional)"	"2023/02"	19	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Mar., 2023 (provisional)"	"2023/03"	Suppressed	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Apr., 2023 (provisional)"	"2023/04"	0	Not Applicable	Not Applicable
	"Hawaii"	"15"	"May, 2023 (provisional)"	"2023/05"	0	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Jun., 2023 (provisional)"	"2023/06"	0	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Jul., 2023 (provisional)"	"2023/07"	0	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Aug., 2023 (provisional)"	"2023/08"	0	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Sep., 2023 (provisional and partial)"	"2023/09"	0	Not Applicable	Not Applicable
	"Idaho"	"16"	"Jan., 2018"	"2018/01"	13	Not Applicable	Not Applicable
	"Idaho"	"16"	"Feb., 2018"	"2018/02"	12	Not Applicable	Not Applicable
	"Idaho"	"16"	"Mar., 2018"	"2018/03"	22	Not Applicable	Not Applicable
	"Idaho"	"16"	"Apr., 2018"	"2018/04"	18	Not Applicable	Not Applicable
	"Idaho"	"16"	"May, 2018"	"2018/05"	17	Not Applicable	Not Applicable
	"Idaho"	"16"	"Jun., 2018"	"2018/06"	22	Not Applicable	Not Applicable
	"Idaho"	"16"	"Jul., 2018"	"2018/07"	24	Not Applicable	Not Applicable
	"Idaho"	"16"	"Aug., 2018"	"2018/08"	10	Not Applicable	Not Applicable
	"Idaho"	"16"	"Sep., 2018"	"2018/09"	10	Not Applicable	Not Applicable
	"Idaho"	"16"	"Oct., 2018"	"2018/10"	13	Not Applicable	Not Applicable
	"Idaho"	"16"	"Nov., 2018"	"2018/11"	13	Not Applicable	Not Applicable
	"Idaho"	"16"	"Dec., 2018"	"2018/12"	21	Not Applicable	Not Applicable
	"Idaho"	"16"	"Jan., 2019"	"2019/01"	13	Not Applicable	Not Applicable
	"Idaho"	"16"	"Feb., 2019"	"2019/02"	23	Not Applicable	Not Applicable
	"Idaho"	"16"	"Mar., 2019"	"2019/03"	22	Not Applicable	Not Applicable
	"Idaho"	"16"	"Apr., 2019"	"2019/04"	14	Not Applicable	Not Applicable
	"Idaho"	"16"	"May, 2019"	"2019/05"	17	Not Applicable	Not Applicable
	"Idaho"	"16"	"Jun., 2019"	"2019/06"	25	Not Applicable	Not Applicable
	"Idaho"	"16"	"Jul., 2019"	"2019/07"	12	Not Applicable	Not Applicable
	"Idaho"	"16"	"Aug., 2019"	"2019/08"	Suppressed	Not Applicable	Not Applicable
	"Idaho"	"16"	"Sep., 2019"	"2019/09"	20	Not Applicable	Not Applicable
	"Idaho"	"16"	"Oct., 2019"	"2019/10"	21	Not Applicable	Not Applicable
	"Idaho"	"16"	"Nov., 2019"	"2019/11"	20	Not Applicable	Not Applicable
	"Idaho"	"16"	"Dec., 2019"	"2019/12"	20	Not Applicable	Not Applicable
	"Idaho"	"16"	"Jan., 2020"	"2020/01"	13	Not Applicable	Not Applicable
	"Idaho"	"16"	"Feb., 2020"	"2020/02"	19	Not Applicable	Not Applicable
	"Idaho"	"16"	"Mar., 2020"	"2020/03"	20	Not Applicable	Not Applicable
	"Idaho"	"16"	"Apr., 2020"	"2020/04"	13	Not Applicable	Not Applicable
	"Idaho"	"16"	"May, 2020"	"2020/05"	22	Not Applicable	Not Applicable
	"Idaho"	"16"	"Jun., 2020"	"2020/06"	21	Not Applicable	Not Applicable
	"Idaho"	"16"	"Jul., 2020"	"2020/07"	25	Not Applicable	Not Applicable
	"Idaho"	"16"	"Aug., 2020"	"2020/08"	20	Not Applicable	Not Applicable
	"Idaho"	"16"	"Sep., 2020"	"2020/09"	20	Not Applicable	Not Applicable
	"Idaho"	"16"	"Oct., 2020"	"2020/10"	16	Not Applicable	Not Applicable
	"Idaho"	"16"	"Nov., 2020"	"2020/11"	19	Not Applicable	Not Applicable
	"Idaho"	"16"	"Dec., 2020"	"2020/12"	23	Not Applicable	Not Applicable
	"Idaho"	"16"	"Jan., 2021"	"2021/01"	20	Not Applicable	Not Applicable
	"Idaho"	"16"	"Feb., 2021"	"2021/02"	12	Not Applicable	Not Applicable
	"Idaho"	"16"	"Mar., 2021"	"2021/03"	16	Not Applicable	Not Applicable
	"Idaho"	"16"	"Apr., 2021"	"2021/04"	26	Not Applicable	Not Applicable
	"Idaho"	"16"	"May, 2021"	"2021/05"	33	Not Applicable	Not Applicable
	"Idaho"	"16"	"Jun., 2021"	"2021/06"	32	Not Applicable	Not Applicable
	"Idaho"	"16"	"Jul., 2021"	"2021/07"	30	Not Applicable	Not Applicable
	"Idaho"	"16"	"Aug., 2021"	"2021/08"	23	Not Applicable	Not Applicable
	"Idaho"	"16"	"Sep., 2021"	"2021/09"	28	Not Applicable	Not Applicable
	"Idaho"	"16"	"Oct., 2021"	"2021/10"	21	Not Applicable	Not Applicable
	"Idaho"	"16"	"Nov., 2021"	"2021/11"	29	Not Applicable	Not Applicable
	"Idaho"	"16"	"Dec., 2021"	"2021/12"	21	Not Applicable	Not Applicable
	"Idaho"	"16"	"Jan., 2022 (provisional)"	"2022/01"	36	Not Applicable	Not Applicable
	"Idaho"	"16"	"Feb., 2022 (provisional)"	"2022/02"	15	Not Applicable	Not Applicable
	"Idaho"	"16"	"Mar., 2022 (provisional)"	"2022/03"	29	Not Applicable	Not Applicable
	"Idaho"	"16"	"Apr., 2022 (provisional)"	"2022/04"	22	Not Applicable	Not Applicable
	"Idaho"	"16"	"May, 2022 (provisional)"	"2022/05"	10	Not Applicable	Not Applicable
	"Idaho"	"16"	"Jun., 2022 (provisional)"	"2022/06"	30	Not Applicable	Not Applicable
	"Idaho"	"16"	"Jul., 2022 (provisional)"	"2022/07"	24	Not Applicable	Not Applicable
	"Idaho"	"16"	"Aug., 2022 (provisional)"	"2022/08"	29	Not Applicable	Not Applicable
	"Idaho"	"16"	"Sep., 2022 (provisional)"	"2022/09"	27	Not Applicable	Not Applicable
	"Idaho"	"16"	"Oct., 2022 (provisional)"	"2022/10"	23	Not Applicable	Not Applicable
	"Idaho"	"16"	"Nov., 2022 (provisional)"	"2022/11"	24	Not Applicable	Not Applicable
	"Idaho"	"16"	"Dec., 2022 (provisional)"	"2022/12"	32	Not Applicable	Not Applicable
	"Idaho"	"16"	"Jan., 2023 (provisional)"	"2023/01"	23	Not Applicable	Not Applicable
	"Idaho"	"16"	"Feb., 2023 (provisional)"	"2023/02"	35	Not Applicable	Not Applicable
	"Idaho"	"16"	"Mar., 2023 (provisional)"	"2023/03"	14	Not Applicable	Not Applicable
	"Idaho"	"16"	"Apr., 2023 (provisional)"	"2023/04"	0	Not Applicable	Not Applicable
	"Idaho"	"16"	"May, 2023 (provisional)"	"2023/05"	0	Not Applicable	Not Applicable
	"Idaho"	"16"	"Jun., 2023 (provisional)"	"2023/06"	0	Not Applicable	Not Applicable
	"Idaho"	"16"	"Jul., 2023 (provisional)"	"2023/07"	0	Not Applicable	Not Applicable
	"Idaho"	"16"	"Aug., 2023 (provisional)"	"2023/08"	0	Not Applicable	Not Applicable
	"Idaho"	"16"	"Sep., 2023 (provisional and partial)"	"2023/09"	0	Not Applicable	Not Applicable
	"Illinois"	"17"	"Jan., 2018"	"2018/01"	223	Not Applicable	Not Applicable
	"Illinois"	"17"	"Feb., 2018"	"2018/02"	186	Not Applicable	Not Applicable
	"Illinois"	"17"	"Mar., 2018"	"2018/03"	214	Not Applicable	Not Applicable
	"Illinois"	"17"	"Apr., 2018"	"2018/04"	199	Not Applicable	Not Applicable
	"Illinois"	"17"	"May, 2018"	"2018/05"	204	Not Applicable	Not Applicable
	"Illinois"	"17"	"Jun., 2018"	"2018/06"	187	Not Applicable	Not Applicable
	"Illinois"	"17"	"Jul., 2018"	"2018/07"	223	Not Applicable	Not Applicable
	"Illinois"	"17"	"Aug., 2018"	"2018/08"	190	Not Applicable	Not Applicable
	"Illinois"	"17"	"Sep., 2018"	"2018/09"	203	Not Applicable	Not Applicable
	"Illinois"	"17"	"Oct., 2018"	"2018/10"	231	Not Applicable	Not Applicable
	"Illinois"	"17"	"Nov., 2018"	"2018/11"	180	Not Applicable	Not Applicable
	"Illinois"	"17"	"Dec., 2018"	"2018/12"	218	Not Applicable	Not Applicable
	"Illinois"	"17"	"Jan., 2019"	"2019/01"	179	Not Applicable	Not Applicable
	"Illinois"	"17"	"Feb., 2019"	"2019/02"	160	Not Applicable	Not Applicable
	"Illinois"	"17"	"Mar., 2019"	"2019/03"	191	Not Applicable	Not Applicable
	"Illinois"	"17"	"Apr., 2019"	"2019/04"	180	Not Applicable	Not Applicable
	"Illinois"	"17"	"May, 2019"	"2019/05"	247	Not Applicable	Not Applicable
	"Illinois"	"17"	"Jun., 2019"	"2019/06"	200	Not Applicable	Not Applicable
	"Illinois"	"17"	"Jul., 2019"	"2019/07"	206	Not Applicable	Not Applicable
	"Illinois"	"17"	"Aug., 2019"	"2019/08"	226	Not Applicable	Not Applicable
	"Illinois"	"17"	"Sep., 2019"	"2019/09"	227	Not Applicable	Not Applicable
	"Illinois"	"17"	"Oct., 2019"	"2019/10"	209	Not Applicable	Not Applicable
	"Illinois"	"17"	"Nov., 2019"	"2019/11"	236	Not Applicable	Not Applicable
	"Illinois"	"17"	"Dec., 2019"	"2019/12"	278	Not Applicable	Not Applicable
	"Illinois"	"17"	"Jan., 2020"	"2020/01"	247	Not Applicable	Not Applicable
	"Illinois"	"17"	"Feb., 2020"	"2020/02"	259	Not Applicable	Not Applicable
	"Illinois"	"17"	"Mar., 2020"	"2020/03"	267	Not Applicable	Not Applicable
	"Illinois"	"17"	"Apr., 2020"	"2020/04"	321	Not Applicable	Not Applicable
	"Illinois"	"17"	"May, 2020"	"2020/05"	384	Not Applicable	Not Applicable
	"Illinois"	"17"	"Jun., 2020"	"2020/06"	279	Not Applicable	Not Applicable
	"Illinois"	"17"	"Jul., 2020"	"2020/07"	272	Not Applicable	Not Applicable
	"Illinois"	"17"	"Aug., 2020"	"2020/08"	277	Not Applicable	Not Applicable
	"Illinois"	"17"	"Sep., 2020"	"2020/09"	272	Not Applicable	Not Applicable
	"Illinois"	"17"	"Oct., 2020"	"2020/10"	225	Not Applicable	Not Applicable
	"Illinois"	"17"	"Nov., 2020"	"2020/11"	264	Not Applicable	Not Applicable
	"Illinois"	"17"	"Dec., 2020"	"2020/12"	245	Not Applicable	Not Applicable
	"Illinois"	"17"	"Jan., 2021"	"2021/01"	229	Not Applicable	Not Applicable
	"Illinois"	"17"	"Feb., 2021"	"2021/02"	216	Not Applicable	Not Applicable
	"Illinois"	"17"	"Mar., 2021"	"2021/03"	305	Not Applicable	Not Applicable
	"Illinois"	"17"	"Apr., 2021"	"2021/04"	340	Not Applicable	Not Applicable
	"Illinois"	"17"	"May, 2021"	"2021/05"	288	Not Applicable	Not Applicable
	"Illinois"	"17"	"Jun., 2021"	"2021/06"	308	Not Applicable	Not Applicable
	"Illinois"	"17"	"Jul., 2021"	"2021/07"	344	Not Applicable	Not Applicable
	"Illinois"	"17"	"Aug., 2021"	"2021/08"	307	Not Applicable	Not Applicable
	"Illinois"	"17"	"Sep., 2021"	"2021/09"	275	Not Applicable	Not Applicable
	"Illinois"	"17"	"Oct., 2021"	"2021/10"	302	Not Applicable	Not Applicable
	"Illinois"	"17"	"Nov., 2021"	"2021/11"	306	Not Applicable	Not Applicable
	"Illinois"	"17"	"Dec., 2021"	"2021/12"	316	Not Applicable	Not Applicable
	"Illinois"	"17"	"Jan., 2022 (provisional)"	"2022/01"	342	Not Applicable	Not Applicable
	"Illinois"	"17"	"Feb., 2022 (provisional)"	"2022/02"	285	Not Applicable	Not Applicable
	"Illinois"	"17"	"Mar., 2022 (provisional)"	"2022/03"	312	Not Applicable	Not Applicable
	"Illinois"	"17"	"Apr., 2022 (provisional)"	"2022/04"	287	Not Applicable	Not Applicable
	"Illinois"	"17"	"May, 2022 (provisional)"	"2022/05"	303	Not Applicable	Not Applicable
	"Illinois"	"17"	"Jun., 2022 (provisional)"	"2022/06"	271	Not Applicable	Not Applicable
	"Illinois"	"17"	"Jul., 2022 (provisional)"	"2022/07"	281	Not Applicable	Not Applicable
	"Illinois"	"17"	"Aug., 2022 (provisional)"	"2022/08"	302	Not Applicable	Not Applicable
	"Illinois"	"17"	"Sep., 2022 (provisional)"	"2022/09"	290	Not Applicable	Not Applicable
	"Illinois"	"17"	"Oct., 2022 (provisional)"	"2022/10"	288	Not Applicable	Not Applicable
	"Illinois"	"17"	"Nov., 2022 (provisional)"	"2022/11"	346	Not Applicable	Not Applicable
	"Illinois"	"17"	"Dec., 2022 (provisional)"	"2022/12"	322	Not Applicable	Not Applicable
	"Illinois"	"17"	"Jan., 2023 (provisional)"	"2023/01"	276	Not Applicable	Not Applicable
	"Illinois"	"17"	"Feb., 2023 (provisional)"	"2023/02"	273	Not Applicable	Not Applicable
	"Illinois"	"17"	"Mar., 2023 (provisional)"	"2023/03"	201	Not Applicable	Not Applicable
	"Illinois"	"17"	"Apr., 2023 (provisional)"	"2023/04"	0	Not Applicable	Not Applicable
	"Illinois"	"17"	"May, 2023 (provisional)"	"2023/05"	0	Not Applicable	Not Applicable
	"Illinois"	"17"	"Jun., 2023 (provisional)"	"2023/06"	0	Not Applicable	Not Applicable
	"Illinois"	"17"	"Jul., 2023 (provisional)"	"2023/07"	0	Not Applicable	Not Applicable
	"Illinois"	"17"	"Aug., 2023 (provisional)"	"2023/08"	0	Not Applicable	Not Applicable
	"Illinois"	"17"	"Sep., 2023 (provisional and partial)"	"2023/09"	0	Not Applicable	Not Applicable
	"Indiana"	"18"	"Jan., 2018"	"2018/01"	122	Not Applicable	Not Applicable
	"Indiana"	"18"	"Feb., 2018"	"2018/02"	111	Not Applicable	Not Applicable
	"Indiana"	"18"	"Mar., 2018"	"2018/03"	121	Not Applicable	Not Applicable
	"Indiana"	"18"	"Apr., 2018"	"2018/04"	129	Not Applicable	Not Applicable
	"Indiana"	"18"	"May, 2018"	"2018/05"	113	Not Applicable	Not Applicable
	"Indiana"	"18"	"Jun., 2018"	"2018/06"	123	Not Applicable	Not Applicable
	"Indiana"	"18"	"Jul., 2018"	"2018/07"	134	Not Applicable	Not Applicable
	"Indiana"	"18"	"Aug., 2018"	"2018/08"	116	Not Applicable	Not Applicable
	"Indiana"	"18"	"Sep., 2018"	"2018/09"	117	Not Applicable	Not Applicable
	"Indiana"	"18"	"Oct., 2018"	"2018/10"	130	Not Applicable	Not Applicable
	"Indiana"	"18"	"Nov., 2018"	"2018/11"	103	Not Applicable	Not Applicable
	"Indiana"	"18"	"Dec., 2018"	"2018/12"	107	Not Applicable	Not Applicable
	"Indiana"	"18"	"Jan., 2019"	"2019/01"	106	Not Applicable	Not Applicable
	"Indiana"	"18"	"Feb., 2019"	"2019/02"	107	Not Applicable	Not Applicable
	"Indiana"	"18"	"Mar., 2019"	"2019/03"	149	Not Applicable	Not Applicable
	"Indiana"	"18"	"Apr., 2019"	"2019/04"	109	Not Applicable	Not Applicable
	"Indiana"	"18"	"May, 2019"	"2019/05"	121	Not Applicable	Not Applicable
	"Indiana"	"18"	"Jun., 2019"	"2019/06"	126	Not Applicable	Not Applicable
	"Indiana"	"18"	"Jul., 2019"	"2019/07"	142	Not Applicable	Not Applicable
	"Indiana"	"18"	"Aug., 2019"	"2019/08"	125	Not Applicable	Not Applicable
	"Indiana"	"18"	"Sep., 2019"	"2019/09"	122	Not Applicable	Not Applicable
	"Indiana"	"18"	"Oct., 2019"	"2019/10"	146	Not Applicable	Not Applicable
	"Indiana"	"18"	"Nov., 2019"	"2019/11"	130	Not Applicable	Not Applicable
	"Indiana"	"18"	"Dec., 2019"	"2019/12"	133	Not Applicable	Not Applicable
	"Indiana"	"18"	"Jan., 2020"	"2020/01"	149	Not Applicable	Not Applicable
	"Indiana"	"18"	"Feb., 2020"	"2020/02"	133	Not Applicable	Not Applicable
	"Indiana"	"18"	"Mar., 2020"	"2020/03"	150	Not Applicable	Not Applicable
	"Indiana"	"18"	"Apr., 2020"	"2020/04"	187	Not Applicable	Not Applicable
	"Indiana"	"18"	"May, 2020"	"2020/05"	224	Not Applicable	Not Applicable
	"Indiana"	"18"	"Jun., 2020"	"2020/06"	171	Not Applicable	Not Applicable
	"Indiana"	"18"	"Jul., 2020"	"2020/07"	181	Not Applicable	Not Applicable
	"Indiana"	"18"	"Aug., 2020"	"2020/08"	159	Not Applicable	Not Applicable
	"Indiana"	"18"	"Sep., 2020"	"2020/09"	162	Not Applicable	Not Applicable
	"Indiana"	"18"	"Oct., 2020"	"2020/10"	181	Not Applicable	Not Applicable
	"Indiana"	"18"	"Nov., 2020"	"2020/11"	151	Not Applicable	Not Applicable
	"Indiana"	"18"	"Dec., 2020"	"2020/12"	182	Not Applicable	Not Applicable
	"Indiana"	"18"	"Jan., 2021"	"2021/01"	218	Not Applicable	Not Applicable
	"Indiana"	"18"	"Feb., 2021"	"2021/02"	160	Not Applicable	Not Applicable
	"Indiana"	"18"	"Mar., 2021"	"2021/03"	225	Not Applicable	Not Applicable
	"Indiana"	"18"	"Apr., 2021"	"2021/04"	233	Not Applicable	Not Applicable
	"Indiana"	"18"	"May, 2021"	"2021/05"	222	Not Applicable	Not Applicable
	"Indiana"	"18"	"Jun., 2021"	"2021/06"	188	Not Applicable	Not Applicable
	"Indiana"	"18"	"Jul., 2021"	"2021/07"	215	Not Applicable	Not Applicable
	"Indiana"	"18"	"Aug., 2021"	"2021/08"	214	Not Applicable	Not Applicable
	"Indiana"	"18"	"Sep., 2021"	"2021/09"	245	Not Applicable	Not Applicable
	"Indiana"	"18"	"Oct., 2021"	"2021/10"	197	Not Applicable	Not Applicable
	"Indiana"	"18"	"Nov., 2021"	"2021/11"	229	Not Applicable	Not Applicable
	"Indiana"	"18"	"Dec., 2021"	"2021/12"	204	Not Applicable	Not Applicable
	"Indiana"	"18"	"Jan., 2022 (provisional)"	"2022/01"	207	Not Applicable	Not Applicable
	"Indiana"	"18"	"Feb., 2022 (provisional)"	"2022/02"	236	Not Applicable	Not Applicable
	"Indiana"	"18"	"Mar., 2022 (provisional)"	"2022/03"	216	Not Applicable	Not Applicable
	"Indiana"	"18"	"Apr., 2022 (provisional)"	"2022/04"	172	Not Applicable	Not Applicable
	"Indiana"	"18"	"May, 2022 (provisional)"	"2022/05"	181	Not Applicable	Not Applicable
	"Indiana"	"18"	"Jun., 2022 (provisional)"	"2022/06"	194	Not Applicable	Not Applicable
	"Indiana"	"18"	"Jul., 2022 (provisional)"	"2022/07"	230	Not Applicable	Not Applicable
	"Indiana"	"18"	"Aug., 2022 (provisional)"	"2022/08"	223	Not Applicable	Not Applicable
	"Indiana"	"18"	"Sep., 2022 (provisional)"	"2022/09"	184	Not Applicable	Not Applicable
	"Indiana"	"18"	"Oct., 2022 (provisional)"	"2022/10"	218	Not Applicable	Not Applicable
	"Indiana"	"18"	"Nov., 2022 (provisional)"	"2022/11"	174	Not Applicable	Not Applicable
	"Indiana"	"18"	"Dec., 2022 (provisional)"	"2022/12"	193	Not Applicable	Not Applicable
	"Indiana"	"18"	"Jan., 2023 (provisional)"	"2023/01"	178	Not Applicable	Not Applicable
	"Indiana"	"18"	"Feb., 2023 (provisional)"	"2023/02"	164	Not Applicable	Not Applicable
	"Indiana"	"18"	"Mar., 2023 (provisional)"	"2023/03"	96	Not Applicable	Not Applicable
	"Indiana"	"18"	"Apr., 2023 (provisional)"	"2023/04"	0	Not Applicable	Not Applicable
	"Indiana"	"18"	"May, 2023 (provisional)"	"2023/05"	0	Not Applicable	Not Applicable
	"Indiana"	"18"	"Jun., 2023 (provisional)"	"2023/06"	0	Not Applicable	Not Applicable
	"Indiana"	"18"	"Jul., 2023 (provisional)"	"2023/07"	0	Not Applicable	Not Applicable
	"Indiana"	"18"	"Aug., 2023 (provisional)"	"2023/08"	0	Not Applicable	Not Applicable
	"Indiana"	"18"	"Sep., 2023 (provisional and partial)"	"2023/09"	0	Not Applicable	Not Applicable
	"Iowa"	"19"	"Jan., 2018"	"2018/01"	19	Not Applicable	Not Applicable
	"Iowa"	"19"	"Feb., 2018"	"2018/02"	22	Not Applicable	Not Applicable
	"Iowa"	"19"	"Mar., 2018"	"2018/03"	19	Not Applicable	Not Applicable
	"Iowa"	"19"	"Apr., 2018"	"2018/04"	18	Not Applicable	Not Applicable
	"Iowa"	"19"	"May, 2018"	"2018/05"	17	Not Applicable	Not Applicable
	"Iowa"	"19"	"Jun., 2018"	"2018/06"	19	Not Applicable	Not Applicable
	"Iowa"	"19"	"Jul., 2018"	"2018/07"	15	Not Applicable	Not Applicable
	"Iowa"	"19"	"Aug., 2018"	"2018/08"	13	Not Applicable	Not Applicable
	"Iowa"	"19"	"Sep., 2018"	"2018/09"	24	Not Applicable	Not Applicable
	"Iowa"	"19"	"Oct., 2018"	"2018/10"	13	Not Applicable	Not Applicable
	"Iowa"	"19"	"Nov., 2018"	"2018/11"	15	Not Applicable	Not Applicable
	"Iowa"	"19"	"Dec., 2018"	"2018/12"	18	Not Applicable	Not Applicable
	"Iowa"	"19"	"Jan., 2019"	"2019/01"	24	Not Applicable	Not Applicable
	"Iowa"	"19"	"Feb., 2019"	"2019/02"	20	Not Applicable	Not Applicable
	"Iowa"	"19"	"Mar., 2019"	"2019/03"	18	Not Applicable	Not Applicable
	"Iowa"	"19"	"Apr., 2019"	"2019/04"	21	Not Applicable	Not Applicable
	"Iowa"	"19"	"May, 2019"	"2019/05"	20	Not Applicable	Not Applicable
	"Iowa"	"19"	"Jun., 2019"	"2019/06"	19	Not Applicable	Not Applicable
	"Iowa"	"19"	"Jul., 2019"	"2019/07"	27	Not Applicable	Not Applicable
	"Iowa"	"19"	"Aug., 2019"	"2019/08"	25	Not Applicable	Not Applicable
	"Iowa"	"19"	"Sep., 2019"	"2019/09"	34	Not Applicable	Not Applicable
	"Iowa"	"19"	"Oct., 2019"	"2019/10"	20	Not Applicable	Not Applicable
	"Iowa"	"19"	"Nov., 2019"	"2019/11"	26	Not Applicable	Not Applicable
	"Iowa"	"19"	"Dec., 2019"	"2019/12"	27	Not Applicable	Not Applicable
	"Iowa"	"19"	"Jan., 2020"	"2020/01"	17	Not Applicable	Not Applicable
	"Iowa"	"19"	"Feb., 2020"	"2020/02"	31	Not Applicable	Not Applicable
	"Iowa"	"19"	"Mar., 2020"	"2020/03"	28	Not Applicable	Not Applicable
	"Iowa"	"19"	"Apr., 2020"	"2020/04"	34	Not Applicable	Not Applicable
	"Iowa"	"19"	"May, 2020"	"2020/05"	27	Not Applicable	Not Applicable
	"Iowa"	"19"	"Jun., 2020"	"2020/06"	29	Not Applicable	Not Applicable
	"Iowa"	"19"	"Jul., 2020"	"2020/07"	29	Not Applicable	Not Applicable
	"Iowa"	"19"	"Aug., 2020"	"2020/08"	22	Not Applicable	Not Applicable
	"Iowa"	"19"	"Sep., 2020"	"2020/09"	34	Not Applicable	Not Applicable
	"Iowa"	"19"	"Oct., 2020"	"2020/10"	28	Not Applicable	Not Applicable
	"Iowa"	"19"	"Nov., 2020"	"2020/11"	30	Not Applicable	Not Applicable
	"Iowa"	"19"	"Dec., 2020"	"2020/12"	25	Not Applicable	Not Applicable
	"Iowa"	"19"	"Jan., 2021"	"2021/01"	26	Not Applicable	Not Applicable
	"Iowa"	"19"	"Feb., 2021"	"2021/02"	31	Not Applicable	Not Applicable
	"Iowa"	"19"	"Mar., 2021"	"2021/03"	37	Not Applicable	Not Applicable
	"Iowa"	"19"	"Apr., 2021"	"2021/04"	36	Not Applicable	Not Applicable
	"Iowa"	"19"	"May, 2021"	"2021/05"	42	Not Applicable	Not Applicable
	"Iowa"	"19"	"Jun., 2021"	"2021/06"	33	Not Applicable	Not Applicable
	"Iowa"	"19"	"Jul., 2021"	"2021/07"	42	Not Applicable	Not Applicable
	"Iowa"	"19"	"Aug., 2021"	"2021/08"	35	Not Applicable	Not Applicable
	"Iowa"	"19"	"Sep., 2021"	"2021/09"	23	Not Applicable	Not Applicable
	"Iowa"	"19"	"Oct., 2021"	"2021/10"	24	Not Applicable	Not Applicable
	"Iowa"	"19"	"Nov., 2021"	"2021/11"	28	Not Applicable	Not Applicable
	"Iowa"	"19"	"Dec., 2021"	"2021/12"	49	Not Applicable	Not Applicable
	"Iowa"	"19"	"Jan., 2022 (provisional)"	"2022/01"	35	Not Applicable	Not Applicable
	"Iowa"	"19"	"Feb., 2022 (provisional)"	"2022/02"	42	Not Applicable	Not Applicable
	"Iowa"	"19"	"Mar., 2022 (provisional)"	"2022/03"	39	Not Applicable	Not Applicable
	"Iowa"	"19"	"Apr., 2022 (provisional)"	"2022/04"	29	Not Applicable	Not Applicable
	"Iowa"	"19"	"May, 2022 (provisional)"	"2022/05"	26	Not Applicable	Not Applicable
	"Iowa"	"19"	"Jun., 2022 (provisional)"	"2022/06"	31	Not Applicable	Not Applicable
	"Iowa"	"19"	"Jul., 2022 (provisional)"	"2022/07"	22	Not Applicable	Not Applicable
